CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
17371,2011-11-22 13:30:00,3,418.4,16,4,4,2,442,Others,0
17372,2011-10-30 11:37:00,8,1337.18,39,3,5,4,354,Others,0
17373,2011-10-30 15:28:00,4,646.92,39,3,4,3,343,Others,0
17374,2011-05-05 09:05:00,2,495.77,217,1,3,3,133,Others,1
17375,2011-05-24 15:45:00,3,400.1,198,1,4,2,142,Others,1
17376,2011-09-30 12:36:00,2,203.2,69,3,3,1,331,Others,0
17377,2011-11-16 11:17:00,20,4058.32,22,4,5,5,455,Others,3
17379,2011-11-28 13:56:00,1,389.72,10,5,2,2,522,Others,0
17381,2011-12-01 11:59:00,29,20275.61,7,5,5,5,555,High-Value,3
17382,2011-10-05 13:05:00,1,65.4,64,3,2,1,321,Others,0
17383,2011-12-05 17:36:00,1,193.39,3,5,2,1,521,Others,0
17384,2011-11-20 15:48:00,2,336.4,18,4,3,2,432,Others,0
17385,2011-11-25 11:02:00,1,256.11,13,4,2,2,422,Others,0
17386,2011-12-02 11:28:00,6,2686.42,6,5,5,5,555,High-Value,0
17387,2011-11-20 11:00:00,2,746.81,18,4,3,3,433,Others,0
17388,2011-09-23 10:31:00,4,1259.56,76,2,4,4,244,Others,0
17389,2011-12-09 09:38:00,34,31833.68,-1,5,5,5,555,High-Value,3
17391,2011-06-29 09:58:00,2,508.8,162,2,3,3,233,Others,1
17392,2011-02-06 12:48:00,2,417.27,305,1,3,2,132,Others,1
17394,2011-05-04 13:22:00,1,203.87,218,1,2,1,121,At-Risk,1
17396,2011-10-31 14:12:00,8,7330.8,38,3,5,5,355,Others,0
17397,2011-11-17 14:08:00,2,681.41,21,4,3,3,433,Others,0
17398,2011-08-17 09:48:00,3,653.38,113,2,4,3,243,Others,0
17400,2011-08-05 15:38:00,5,2097.84,125,2,4,5,245,Others,0
17402,2011-12-05 10:15:00,13,2633.85,3,5,5,5,555,High-Value,0
17403,2011-11-03 15:18:00,1,263.92,35,3,2,2,322,Others,0
17404,2011-12-05 16:26:00,15,31906.82,3,5,5,5,555,High-Value,3
17405,2011-12-08 17:12:00,3,1031.41,0,5,4,4,544,Loyal,0
17406,2011-01-10 15:07:00,3,2184.42,332,1,4,5,145,Others,1
17408,2011-06-29 12:53:00,1,32.65,162,2,2,1,221,Others,1
17409,2011-06-08 10:36:00,2,771.85,183,1,3,3,133,Others,1
17410,2011-11-23 15:46:00,5,1214.72,15,4,4,4,444,Others,0
17411,2011-11-27 14:25:00,3,778.94,11,5,4,3,543,Loyal,0
17412,2011-12-07 11:36:00,7,1258.06,1,5,5,4,554,Loyal,0
17414,2011-10-27 12:13:00,2,778.0,42,3,3,3,333,Others,0
17415,2011-09-21 12:50:00,1,507.84,78,2,2,3,223,Others,0
17416,2011-11-10 12:47:00,7,6893.42,28,4,5,5,455,Others,0
17418,2011-10-28 13:00:00,2,463.46,41,3,3,2,332,Others,0
17419,2011-11-28 13:47:00,12,4226.57,10,5,5,5,555,High-Value,0
17420,2011-10-20 14:52:00,3,598.83,49,3,4,3,343,Others,0
17422,2011-11-23 13:27:00,6,1979.37,15,4,5,4,454,Others,0
17423,2011-10-24 13:36:00,2,698.41,45,3,3,3,333,Others,0
17425,2011-11-20 15:30:00,2,759.1700000000001,18,4,3,3,433,Others,0
17426,2011-12-01 18:07:00,6,5037.26,7,5,5,5,555,High-Value,0
17427,2011-09-29 11:29:00,1,100.8,70,3,2,1,321,Others,0
17428,2011-12-09 09:45:00,28,17256.85,-1,5,5,5,555,High-Value,3
17429,2011-08-03 13:22:00,3,524.9200000000001,127,2,4,3,243,Others,0
17430,2011-11-07 09:24:00,2,265.76,31,4,3,2,432,Others,0
17431,2011-01-30 14:36:00,1,403.3,312,1,2,2,122,At-Risk,1
17432,2011-11-21 17:33:00,2,365.76,17,4,3,2,432,Others,0
17433,2011-09-12 14:24:00,1,303.16,87,2,2,2,222,Others,0
17434,2011-12-07 13:16:00,7,2373.82,1,5,5,5,555,High-Value,0
17436,2011-12-08 12:30:00,2,216.3,0,5,3,1,531,Others,0
17438,2011-03-31 10:26:00,1,388.4500000000001,252,1,2,2,122,At-Risk,1
17440,2011-07-06 11:54:00,3,186.42,155,2,4,1,241,Others,1
17442,2011-11-03 09:17:00,6,2248.56,35,3,5,5,355,Others,0
17443,2011-05-04 10:47:00,1,534.24,218,1,2,3,123,Others,1
17444,2011-07-15 12:05:00,3,2940.04,146,2,4,5,245,Others,0
17446,2011-06-16 10:42:00,2,120.9,175,2,3,1,231,Others,1
17447,2011-10-30 14:18:00,2,541.53,39,3,3,3,333,Others,0
17449,2011-12-07 16:56:00,7,2519.21,1,5,5,5,555,High-Value,0
17450,2011-12-01 13:29:00,46,194390.79,7,5,5,5,555,High-Value,2
17451,2011-12-08 15:02:00,7,1721.4,0,5,5,4,554,Loyal,0
17453,2011-11-22 09:42:00,2,486.72,16,4,3,2,432,Others,0
17454,2011-05-31 13:58:00,4,517.53,191,1,4,3,143,Others,1
17455,2011-05-20 12:31:00,1,131.7,202,1,2,1,121,At-Risk,1
17456,2010-12-09 15:23:00,1,249.86,364,1,2,2,122,At-Risk,1
17457,2011-08-05 12:48:00,5,1737.7,125,2,4,4,244,Others,0
17458,2011-11-24 13:01:00,1,316.5,14,4,2,2,422,Others,0
17459,2011-10-27 13:25:00,2,657.3,42,3,3,3,333,Others,0
17460,2011-09-06 15:04:00,6,622.4300000000001,93,2,5,3,253,Others,0
17461,2011-11-17 10:21:00,3,735.82,21,4,4,3,443,Others,0
17462,2011-10-10 13:56:00,2,675.69,59,3,3,3,333,Others,0
17463,2011-11-23 13:40:00,5,1875.86,15,4,4,4,444,Others,0
17464,2011-07-04 13:19:00,1,289.96000000000004,157,2,2,2,222,Others,1
17466,2011-11-29 13:15:00,2,763.28,9,5,3,3,533,Others,0
17468,2011-11-29 15:33:00,2,137.0,9,5,3,1,531,Others,0
17469,2011-11-23 13:15:00,5,1870.97,15,4,4,4,444,Others,0
17470,2011-10-26 12:42:00,5,1125.07,43,3,4,4,344,Others,0
17472,2011-06-01 14:57:00,3,697.54,190,1,4,3,143,Others,1
17475,2011-09-21 14:55:00,1,194.37,78,2,2,1,221,Others,0
17480,2011-09-23 11:39:00,1,511.82,76,2,2,3,223,Others,0
17481,2011-12-06 12:28:00,4,1255.59,2,5,4,4,544,Loyal,0
17483,2011-10-05 13:10:00,3,414.04,64,3,4,2,342,Others,0
17486,2011-03-23 14:00:00,1,396.87,260,1,2,2,122,At-Risk,1
17489,2011-10-12 08:56:00,2,376.64,57,3,3,2,332,Others,0
17490,2011-12-09 09:08:00,7,2092.32,-1,5,5,5,555,High-Value,0
17491,2011-12-08 16:18:00,10,3558.87,0,5,5,5,555,High-Value,0
17492,2011-04-05 15:21:00,1,374.57,247,1,2,2,122,At-Risk,1
17495,2011-12-02 12:08:00,2,497.56,6,5,3,3,533,Others,0
17496,2010-12-16 08:39:00,1,271.05,357,1,2,2,122,At-Risk,1
17498,2011-09-25 12:25:00,1,272.22,74,2,2,2,222,Others,0
17499,2011-02-23 09:14:00,1,622.88,288,1,2,3,123,Others,1
17500,2011-11-22 14:25:00,3,1138.0,16,4,4,4,444,Others,0
17501,2011-05-03 09:47:00,2,288.6,219,1,3,2,132,Others,1
17502,2011-11-30 13:13:00,4,689.1,8,5,4,3,543,Loyal,0
17503,2011-12-07 09:18:00,2,558.96,1,5,3,3,533,Others,0
17504,2011-05-17 12:59:00,9,2997.03,205,1,5,5,155,Others,1
17505,2011-07-01 12:50:00,2,1145.84,160,2,3,4,234,Others,1
17506,2011-09-25 11:39:00,1,302.2,74,2,2,2,222,Others,0
17507,2011-03-23 11:48:00,2,605.58,260,1,3,3,133,Others,1
17508,2011-03-04 08:10:00,1,387.31,279,1,2,2,122,At-Risk,1
17509,2011-10-13 10:26:00,8,6083.64,56,3,5,5,355,Others,0
17510,2011-11-15 10:00:00,1,308.48,23,4,2,2,422,Others,0
17511,2011-12-07 10:12:00,31,91062.38,1,5,5,5,555,High-Value,2
17512,2011-11-11 12:11:00,10,2924.99,27,4,5,5,455,Others,0
17513,2011-09-28 16:42:00,1,513.2,71,2,2,3,223,Others,0
17514,2011-08-03 15:45:00,1,208.65,127,2,2,1,221,Others,0
17515,2011-11-08 14:04:00,4,639.02,30,4,4,3,443,Others,0
17516,2011-11-24 16:51:00,5,764.88,14,4,4,3,443,Others,0
17517,2011-02-04 11:48:00,1,153.94,307,1,2,1,121,At-Risk,1
17519,2011-11-22 16:43:00,6,1844.02,16,4,5,4,454,Others,0
17520,2011-10-17 12:04:00,1,546.81,52,3,2,3,323,Others,0
17521,2011-11-10 11:22:00,3,723.21,28,4,4,3,443,Others,0
17522,2011-12-08 12:31:00,5,1070.71,0,5,4,4,544,Loyal,0
17523,2011-11-28 13:20:00,4,652.74,10,5,4,3,543,Loyal,0
17524,2010-12-13 14:32:00,1,145.0,360,1,2,1,121,At-Risk,1
17525,2010-12-15 12:05:00,1,422.7,358,1,2,2,122,At-Risk,1
17526,2011-12-05 11:05:00,4,1195.9,3,5,4,4,544,Loyal,0
17527,2011-10-17 12:32:00,4,939.37,52,3,4,4,344,Others,0
17528,2011-12-08 13:27:00,8,3628.5,0,5,5,5,555,High-Value,0
17530,2011-12-08 18:42:00,10,2367.12,0,5,5,5,555,High-Value,0
17531,2011-06-02 19:17:00,1,296.7,189,1,2,2,122,At-Risk,1
17534,2011-10-17 12:47:00,1,223.36,52,3,2,1,321,Others,0
17535,2011-03-04 15:20:00,1,164.4,279,1,2,1,121,At-Risk,1
17536,2011-06-15 13:23:00,1,76.5,176,2,2,1,221,Others,1
17537,2011-11-10 10:56:00,2,887.6700000000001,28,4,3,3,433,Others,0
17538,2011-11-14 12:12:00,1,98.42,24,4,2,1,421,Others,0
17540,2011-11-15 11:56:00,2,578.9,23,4,3,3,433,Others,0
17542,2011-03-15 11:45:00,1,170.75,268,1,2,1,121,At-Risk,1
17545,2011-10-27 14:04:00,3,642.32,42,3,4,3,343,Others,0
17548,2011-04-20 12:01:00,1,103.3,232,1,2,1,121,At-Risk,1
17549,2011-11-16 09:59:00,2,148.86,22,4,3,1,431,Others,0
17550,2011-05-26 14:09:00,3,267.16,196,1,4,2,142,Others,1
17551,2010-12-15 14:12:00,1,290.34,358,1,2,2,122,At-Risk,1
17552,2011-10-10 17:00:00,4,930.41,59,3,4,3,343,Others,0
17553,2011-08-02 10:00:00,1,1487.6,128,2,2,4,224,Others,0
17554,2011-12-08 14:15:00,5,1952.45,0,5,4,4,544,Loyal,0
17555,2011-11-20 12:22:00,2,480.31,18,4,3,2,432,Others,0
17556,2011-05-18 10:48:00,1,157.9,204,1,2,1,121,At-Risk,1
17557,2011-11-25 12:57:00,3,541.46,13,4,4,3,443,Others,0
17560,2011-09-06 09:18:00,4,854.95,93,2,4,3,243,Others,0
17561,2011-11-20 12:53:00,1,165.12,18,4,2,1,421,Others,0
17562,2011-11-25 14:21:00,7,1122.38,13,4,5,4,454,Others,0
17564,2011-11-15 13:27:00,3,454.01,23,4,4,2,442,Others,0
17566,2011-12-01 19:54:00,2,869.77,7,5,3,3,533,Others,0
17567,2011-12-02 15:48:00,8,4331.48,6,5,5,5,555,High-Value,0
17569,2011-01-11 14:15:00,1,344.14,331,1,2,2,122,At-Risk,1
17571,2011-10-20 15:57:00,4,1425.67,49,3,4,4,344,Others,0
17572,2011-09-29 17:53:00,4,226.75000000000003,70,3,4,1,341,Others,0
17573,2011-11-10 13:01:00,3,380.6,28,4,4,2,442,Others,0
17574,2011-04-11 09:47:00,1,185.65,241,1,2,1,121,At-Risk,1
17576,2011-12-01 17:56:00,19,3564.83,7,5,5,5,555,High-Value,3
17578,2011-05-05 18:38:00,1,143.45999999999998,217,1,2,1,121,At-Risk,1
17579,2011-12-05 12:28:00,3,448.9,3,5,4,2,542,Others,0
17580,2011-04-01 12:41:00,3,215.72,251,1,4,1,141,Others,1
17581,2011-12-09 12:21:00,25,11025.24,-1,5,5,5,555,High-Value,3
17582,2011-04-17 13:18:00,1,175.27,235,1,2,1,121,At-Risk,1
17584,2011-12-02 17:12:00,2,1242.3,6,5,3,4,534,Others,0
17585,2011-08-22 13:30:00,4,1116.68,108,2,4,4,244,Others,0
17588,2011-08-31 13:37:00,3,1240.2,99,2,4,4,244,Others,0
17589,2011-10-10 16:58:00,4,2404.17,59,3,4,5,345,Others,0
17590,2011-12-07 12:55:00,3,1468.02,1,5,4,4,544,Loyal,0
17591,2011-09-27 13:42:00,7,2203.67,72,2,5,5,255,Others,0
17593,2011-12-06 10:30:00,5,3923.86,2,5,4,5,545,Others,0
17594,2011-09-15 16:34:00,2,993.18,84,2,3,4,234,Others,0
17595,2011-11-27 16:08:00,2,386.69,11,5,3,2,532,Others,0
17596,2011-11-16 14:11:00,7,2806.69,22,4,5,5,455,Others,0
17597,2011-05-10 11:54:00,1,2044.37,212,1,2,4,124,Others,1
17600,2011-11-22 09:43:00,1,161.67000000000002,16,4,2,1,421,Others,0
17601,2011-04-14 18:02:00,1,116.01,238,1,2,1,121,At-Risk,1
17602,2011-12-07 13:53:00,6,5054.42,1,5,5,5,555,High-Value,0
17603,2011-09-22 14:18:00,1,394.72,77,2,2,2,222,Others,0
17604,2011-05-06 13:43:00,2,309.36,216,1,3,2,132,Others,1
17608,2011-11-06 13:06:00,2,191.99,32,3,3,1,331,Others,0
17609,2011-10-30 12:28:00,5,1105.78,39,3,4,4,344,Others,0
17611,2011-12-02 13:29:00,15,3961.12,6,5,5,5,555,High-Value,3
17612,2011-10-17 14:59:00,6,2048.45,52,3,5,4,354,Others,0
17613,2011-11-17 10:51:00,14,4544.55,21,4,5,5,455,Others,0
17614,2011-10-13 16:01:00,1,386.32,56,3,2,2,322,Others,0
17615,2011-08-01 14:06:00,3,329.6,129,2,4,2,242,Others,0
17616,2011-06-19 10:11:00,3,571.1999999999999,172,2,4,3,243,Others,1
17618,2011-12-04 11:50:00,3,930.28,4,5,4,3,543,Loyal,0
17619,2011-01-31 14:18:00,1,214.37,311,1,2,1,121,At-Risk,1
17620,2011-10-11 12:08:00,1,81.44,58,3,2,1,321,Others,0
17621,2011-11-18 17:11:00,3,1379.9,20,4,4,4,444,Others,0
17623,2011-11-07 11:32:00,1,527.05,31,4,2,3,423,Others,0
17624,2011-11-25 10:52:00,2,843.48,13,4,3,3,433,Others,0
17625,2011-11-21 13:36:00,4,2020.4,17,4,4,4,444,Others,0
17628,2011-09-19 15:21:00,1,75.75,80,2,2,1,221,Others,0
17629,2011-12-04 10:56:00,8,1814.12,4,5,5,4,554,Loyal,0
17630,2011-06-23 11:58:00,2,503.6,168,2,3,3,233,Others,1
17631,2011-12-08 09:47:00,3,528.33,0,5,4,3,543,Loyal,0
17633,2011-11-08 13:25:00,4,1324.84,30,4,4,4,444,Others,0
17634,2011-11-03 13:09:00,9,2358.59,35,3,5,5,355,Others,0
17636,2011-11-20 14:40:00,1,285.56,18,4,2,2,422,Others,0
17637,2011-11-08 12:51:00,2,547.0600000000001,30,4,3,3,433,Others,0
17639,2011-03-08 15:22:00,1,108.5,275,1,2,1,121,At-Risk,1
17640,2011-09-14 09:13:00,1,621.66,85,2,2,3,223,Others,0
17642,2011-08-12 09:11:00,2,712.29,118,2,3,3,233,Others,0
17643,2010-12-01 14:38:00,1,101.55,372,1,2,1,121,At-Risk,1
17644,2011-12-08 13:43:00,11,2895.64,0,5,5,5,555,High-Value,0
17646,2011-05-04 13:17:00,3,1008.39,218,1,4,4,144,Others,1
17647,2011-10-05 15:38:00,1,133.06,64,3,2,1,321,Others,0
17648,2011-10-10 09:41:00,4,1797.5,59,3,4,4,344,Others,0
17649,2011-07-24 15:53:00,1,868.49,137,2,2,3,223,Others,0
17650,2011-11-18 14:52:00,1,166.07999999999998,20,4,2,1,421,Others,0
17651,2011-11-28 10:29:00,10,3945.0,10,5,5,5,555,High-Value,0
17652,2011-11-14 12:55:00,12,4867.72,24,4,5,5,455,Others,0
17653,2011-11-03 12:46:00,4,1207.56,35,3,4,4,344,Others,0
17654,2011-03-07 13:17:00,1,117.55,276,1,2,1,121,At-Risk,1
17655,2011-11-29 11:34:00,7,2638.94,9,5,5,5,555,High-Value,0
17656,2011-09-27 13:04:00,5,1674.69,72,2,4,4,244,Others,0
17658,2011-11-14 12:07:00,2,595.42,24,4,3,3,433,Others,0
17659,2011-11-22 13:29:00,12,2999.46,16,4,5,5,455,Others,0
17660,2011-07-21 13:37:00,1,178.75,140,2,2,1,221,Others,0
17663,2011-11-14 08:56:00,7,1802.91,24,4,5,4,454,Others,0
17664,2011-11-21 11:29:00,2,604.64,17,4,3,3,433,Others,0
17666,2011-12-06 09:06:00,2,728.16,2,5,3,3,533,Others,0
17667,2011-10-04 14:32:00,5,2055.51,65,3,4,5,345,Others,0
17668,2011-12-08 13:25:00,2,347.75,0,5,3,2,532,Others,0
17669,2011-10-28 08:53:00,7,3406.7200000000003,41,3,5,5,355,Others,0
17670,2011-04-26 09:12:00,1,205.7,226,1,2,1,121,At-Risk,1
17671,2011-11-24 12:21:00,4,1572.71,14,4,4,4,444,Others,0
17672,2011-10-20 14:18:00,2,3178.17,49,3,3,5,335,Others,0
17673,2011-12-08 12:50:00,6,1594.97,0,5,5,4,554,Loyal,0
17674,2011-09-26 13:35:00,2,551.04,73,2,3,3,233,Others,0
17675,2011-12-08 18:03:00,31,20374.28,0,5,5,5,555,High-Value,3
17676,2011-12-05 15:16:00,6,1371.18,3,5,5,4,554,Loyal,0
17677,2011-12-08 09:56:00,30,16345.38,0,5,5,5,555,High-Value,3
17678,2011-03-21 11:52:00,1,298.11,262,1,2,2,122,At-Risk,1
17679,2011-10-18 07:43:00,2,1992.11,51,3,3,4,334,Others,0
17680,2011-11-16 12:42:00,1,184.4,22,4,2,1,421,Others,0
17682,2011-11-29 15:59:00,6,2474.33,9,5,5,5,555,High-Value,0
17684,2011-10-27 11:10:00,1,239.41,42,3,2,1,321,Others,0
17685,2011-11-23 11:36:00,7,3155.83,15,4,5,5,455,Others,0
17686,2011-12-02 15:39:00,7,5739.46,6,5,5,5,555,High-Value,0
17690,2011-11-09 15:17:00,15,4726.8,29,4,5,5,455,Others,3
17691,2010-12-16 17:20:00,2,290.40000000000003,357,1,3,2,132,Others,1
17692,2011-08-04 14:01:00,4,740.94,126,2,4,3,243,Others,0
17693,2011-07-25 15:48:00,1,200.47,136,2,2,1,221,Others,0
17694,2011-07-21 12:00:00,1,283.12,140,2,2,2,222,Others,0
17695,2011-07-31 10:40:00,2,765.34,130,2,3,3,233,Others,0
17696,2011-11-01 13:43:00,8,2285.71,37,3,5,5,355,Others,0
17697,2011-04-17 15:40:00,1,338.95,235,1,2,2,122,At-Risk,1
17698,2011-03-24 11:34:00,1,154.95,259,1,2,1,121,At-Risk,1
17700,2011-11-23 11:51:00,4,2534.64,15,4,4,5,445,Others,0
17701,2011-04-01 12:25:00,1,417.95,251,1,2,2,122,At-Risk,1
17702,2011-11-09 16:03:00,4,1824.37,29,4,4,4,444,Others,0
17703,2011-11-04 15:51:00,3,798.74,34,3,4,3,343,Others,0
17704,2011-06-24 09:40:00,2,885.19,167,2,3,3,233,Others,1
17705,2011-12-06 13:45:00,9,1823.52,2,5,5,4,554,Loyal,0
17706,2011-12-05 13:34:00,17,10504.49,3,5,5,5,555,High-Value,3
17707,2011-06-07 15:03:00,2,152.4,184,1,3,1,131,Others,1
17708,2011-06-05 10:12:00,2,263.33,186,1,3,2,132,Others,1
17709,2011-06-23 11:55:00,1,137.45,168,2,2,1,221,Others,1
17711,2011-11-29 11:40:00,2,385.1,9,5,3,2,532,Others,0
17712,2011-10-26 12:28:00,1,522.91,43,3,2,3,323,Others,0
17714,2011-01-23 10:32:00,1,153.0,319,1,2,1,121,At-Risk,1
17715,2011-05-23 12:32:00,1,326.4,199,1,2,2,122,At-Risk,1
17716,2011-11-17 12:00:00,11,5655.99,21,4,5,5,455,Others,0
17718,2011-04-21 13:39:00,1,139.35,231,1,2,1,121,At-Risk,1
17719,2011-11-02 10:36:00,15,5396.04,36,3,5,5,355,Others,3
17720,2011-11-13 15:04:00,4,1195.94,25,4,4,4,444,Others,0
17722,2011-09-04 15:22:00,4,2424.04,95,2,4,5,245,Others,0
17723,2011-08-04 18:37:00,6,3276.4000000000005,126,2,5,5,255,Others,0
17724,2011-09-29 15:26:00,3,1033.0,70,3,4,4,344,Others,0
17725,2011-11-23 16:34:00,11,3439.08,15,4,5,5,455,Others,0
17727,2011-11-24 17:06:00,1,1060.25,14,4,2,4,424,Others,0
17728,2011-12-06 08:52:00,3,2876.01,2,5,4,5,545,Others,0
17730,2011-12-06 15:43:00,13,5298.4800000000005,2,5,5,5,555,High-Value,0
17731,2011-09-21 15:02:00,4,1240.11,78,2,4,4,244,Others,0
17732,2010-12-02 09:29:00,1,303.97,371,1,2,2,122,At-Risk,1
17733,2011-11-01 08:16:00,2,692.19,37,3,3,3,333,Others,0
17734,2011-10-17 12:33:00,3,700.63,52,3,4,3,343,Others,0
17735,2011-12-07 16:47:00,19,13110.02,1,5,5,5,555,High-Value,3
17736,2011-11-30 15:36:00,3,377.44,8,5,4,2,542,Others,0
17737,2011-11-30 15:16:00,2,168.24,8,5,3,1,531,Others,0
17738,2011-11-20 15:05:00,4,1879.05,18,4,4,4,444,Others,0
17739,2011-11-28 09:12:00,7,2791.35,10,5,5,5,555,High-Value,0
17742,2011-08-18 15:28:00,2,355.11,112,2,3,2,232,Others,0
17744,2011-12-06 12:11:00,6,2322.4,2,5,5,5,555,High-Value,0
17746,2011-04-13 14:31:00,1,110.25,239,1,2,1,121,At-Risk,1
17747,2011-08-19 08:13:00,1,71.4,111,2,2,1,221,Others,0
17749,2011-06-14 15:45:00,2,674.52,177,2,3,3,233,Others,1
17750,2011-12-04 14:09:00,9,1710.45,4,5,5,4,554,Loyal,0
17752,2010-12-15 16:19:00,1,80.64,358,1,2,1,121,At-Risk,1
17754,2011-12-09 11:20:00,5,1664.65,-1,5,4,4,544,Loyal,0
17757,2011-12-08 15:31:00,30,5593.39,0,5,5,5,555,High-Value,3
17758,2011-11-20 14:45:00,8,3408.2,18,4,5,5,455,Others,0
17759,2011-11-22 16:02:00,3,819.96,16,4,4,3,443,Others,0
17760,2011-11-18 10:56:00,2,287.59,20,4,3,2,432,Others,0
17761,2011-11-07 10:23:00,1,712.78,31,4,2,3,423,Others,0
17763,2011-03-21 14:25:00,1,15.0,262,1,2,1,121,At-Risk,1
17764,2011-10-20 11:03:00,2,772.55,49,3,3,3,333,Others,0
17765,2011-07-04 12:41:00,3,367.63,157,2,4,2,242,Others,1
17767,2011-11-24 14:42:00,1,271.2,14,4,2,2,422,Others,0
17768,2011-12-01 13:22:00,3,2081.9,7,5,4,5,545,Others,0
17769,2011-11-27 11:18:00,10,3957.43,11,5,5,5,555,High-Value,0
17770,2011-05-25 12:34:00,5,1143.27,197,1,4,4,144,Others,1
17771,2011-10-14 11:43:00,2,245.81,55,3,3,1,331,Others,0
17772,2011-11-29 11:05:00,2,173.45,9,5,3,1,531,Others,0
17774,2011-09-04 12:49:00,4,1213.73,95,2,4,4,244,Others,0
17775,2011-03-30 10:50:00,1,56.4,253,1,2,1,121,At-Risk,1
17777,2011-11-15 12:02:00,3,647.56,23,4,4,3,443,Others,0
17779,2011-11-18 14:15:00,3,650.32,20,4,4,3,443,Others,0
17781,2011-07-03 16:00:00,2,188.02,158,2,3,1,231,Others,1
17783,2011-09-28 16:07:00,2,283.47,71,2,3,2,232,Others,0
17785,2011-10-17 13:43:00,1,131.94,52,3,2,1,321,Others,0
17786,2011-09-15 12:51:00,2,266.85,84,2,3,2,232,Others,0
17787,2011-07-10 11:24:00,4,1817.54,151,2,4,4,244,Others,1
17788,2011-09-27 10:09:00,2,1117.9,72,2,3,4,234,Others,0
17789,2011-03-03 13:14:00,1,225.9,280,1,2,1,121,At-Risk,1
17790,2011-11-13 11:30:00,14,1964.3,25,4,5,4,454,Others,0
17791,2011-11-10 12:09:00,1,106.1,28,4,2,1,421,Others,0
17793,2011-11-14 14:24:00,1,300.34,24,4,2,2,422,Others,0
17795,2011-06-13 12:36:00,2,342.83,178,2,3,2,232,Others,1
17796,2011-10-30 15:38:00,4,690.0,39,3,4,3,343,Others,0
17797,2011-11-17 13:21:00,3,780.43,21,4,4,3,443,Others,0
17799,2011-11-17 15:16:00,10,3039.17,21,4,5,5,455,Others,0
17800,2011-11-02 12:57:00,9,1187.21,36,3,5,4,354,Others,0
17802,2011-09-18 14:56:00,3,1285.04,81,2,4,4,244,Others,0
17805,2011-09-27 11:49:00,1,512.31,72,2,2,3,223,Others,0
17806,2011-11-28 14:12:00,1,546.04,10,5,2,3,523,Others,0
17809,2011-11-23 12:59:00,12,5411.91,15,4,5,5,455,Others,0
17811,2011-12-05 13:46:00,39,7761.82,3,5,5,5,555,High-Value,3
17812,2011-11-27 11:47:00,4,699.81,11,5,4,3,543,Loyal,0
17813,2011-11-25 16:13:00,5,1698.07,13,4,4,4,444,Others,0
17816,2011-11-03 11:34:00,4,36.56,35,3,4,1,341,Others,0
17817,2011-12-05 14:39:00,3,387.68,3,5,4,2,542,Others,0
17819,2011-09-29 10:52:00,7,3704.87,70,3,5,5,355,Others,0
17824,2011-10-19 14:14:00,1,298.4,50,3,2,2,322,Others,0
17827,2011-12-04 15:00:00,5,1987.33,4,5,4,4,544,Loyal,0
17828,2011-11-17 08:41:00,4,1820.09,21,4,4,4,444,Others,0
17829,2011-02-14 12:46:00,1,889.24,297,1,2,3,123,Others,1
17830,2011-12-08 12:28:00,3,398.7,0,5,4,2,542,Others,0
17831,2011-11-06 15:09:00,1,35.400000000000006,32,3,2,1,321,Others,0
17832,2011-10-21 11:43:00,1,155.37,48,3,2,1,321,Others,0
17835,2011-12-07 11:48:00,3,342.24,1,5,4,2,542,Others,0
17836,2011-10-23 16:13:00,1,110.21,46,3,2,1,321,Others,0
17837,2011-10-28 16:13:00,8,1541.23,41,3,5,4,354,Others,0
17838,2011-11-13 11:20:00,5,2720.8,25,4,4,5,445,Others,0
17839,2011-10-28 17:27:00,1,318.15,41,3,2,2,322,Others,0
17841,2011-12-08 12:07:00,124,40519.84,0,5,5,5,555,High-Value,2
17843,2011-02-09 15:33:00,1,205.48,302,1,2,1,121,At-Risk,1
17844,2011-08-25 11:27:00,1,51.56,105,2,2,1,221,Others,0
17846,2011-09-15 15:20:00,1,2033.1,84,2,2,4,224,Others,0
17848,2011-09-19 16:49:00,9,901.2,80,2,5,3,253,Others,0
17849,2011-05-05 13:46:00,4,605.8000000000001,217,1,4,3,143,Others,1
17850,2010-12-02 15:27:00,34,5391.21,371,1,5,5,155,Others,3
17852,2011-11-28 12:36:00,2,114.34,10,5,3,1,531,Others,0
17854,2011-06-07 16:21:00,2,311.26,184,1,3,2,132,Others,1
17855,2010-12-02 09:44:00,1,208.97,371,1,2,1,121,At-Risk,1
17856,2011-12-08 09:40:00,4,1418.03,0,5,4,4,544,Loyal,0
17857,2011-12-05 13:13:00,23,26879.04,3,5,5,5,555,High-Value,3
17858,2011-12-04 11:56:00,12,5140.66,4,5,5,5,555,High-Value,0
17859,2011-02-08 10:32:00,1,141.92,303,1,2,1,121,At-Risk,1
17860,2010-12-06 12:41:00,1,226.45,367,1,2,1,121,At-Risk,1
17861,2011-12-06 16:21:00,8,2097.88,2,5,5,5,555,High-Value,0
17862,2011-01-20 12:23:00,1,330.9,322,1,2,2,122,At-Risk,1
17863,2011-10-11 13:45:00,6,3160.0,58,3,5,5,355,Others,0
17864,2011-11-27 11:15:00,3,554.85,11,5,4,3,543,Loyal,0
17865,2011-11-09 12:08:00,20,10526.32,29,4,5,5,455,Others,3
